VIDEO_IDENTIFIER,USER_IDENTIFIER,ANIMATION,ADDED_TEXT,MUSICAL_SCORE,LANGUAGE_SPOKEN,LANGUAGE_OF_TEXT,EVENT_NUMBER,EVENT_CATEGORY,RELATION_TO_EVENT,AGREEMENT_ON_RELATION,AVG_ANNOTATOR_CONFIDENCE,NEG_CONFIRMATION,SET
5bbcafe93fc2e4b6ed48fb4cec88c24e,a3b1682014fb504cc7563811746fa47e,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
5bc89bb4b7e8d65ccbabf535a3667ab,beed17117a55a2f393ea799d9d8e2a8e,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
5bd92bb96efcc0d94f26d84a0479963,ca5b4a9fee4c889d963c55328e5bc42e,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Training
5c79e820b09a1a58d6593efefa7c18ee,d17a0bd5260b4d50819b09be294c4214,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
5c8647efbf93f53af1f5a9268fb51eb,57e35c57bf9655838f77e9e55e11029b,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
5c98d77b5ffd6ac8a448a260f6a8b63,3b2d7ae406c8baecda9aaa7e5ee70666,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
5cb67f4bf333668982dd8ff2f115c59c,5ac844438b6fd4e90af0b6589f857817,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
5cc76baecfcada55cfa7377befae5c,d3998db16ac8bb5a4a03b0cdb0e8a41f,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
5cd5324a8ff6a9923fba1843a463df36,85fcfd3f676564186ce4a43286120098,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
5d1d7c223d1e11345e35c0a2573848c1,7299093fa49f077a7894f33aa1b05f98,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
5d25e183f65fee5043fce9b59c09e,05858f9a0568636f6ebd7040413bcf54,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
5d3b65ee9780582bb86d4ae466dc11,76e65c544d6a13c98740594f33cd378d,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
5d8236b77b6ac4a9834dbecb5e2c7aa,07f5496cc3d83c871df8a0e11dbb0f07,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
5dbc91845930ee808de175d52328d0,be6d4281433aa6c0fc015fe8b136550d,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
5dc0916c64bc44dd723faeaec2c52bc,dfd527ccf9e8ac34d1e4cd596b9d7d4e,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,2,N/A,Training
5df53bb7ad3bd2df78491bc696f8de,233d692b84c0c0238bab1328424af07c,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
5e1bfdd357b3e6ba9aeaabdc6c522d0,a9176ab428a9b63ec4183f118e3f0c59,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
5e228aca7dcc93872b5e7ca2cc4da6e8,6b5812958ab43c618b6fae688785e6a5,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
5e74486d9eed1a82b89980fee14b,c7d44b2963c9e4705e06afc06132ca81,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
5eac19c4ca5654a8f273ea6b2c5e3,fc6121de233673c454c40b7cc8b412c6,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
5ee3e741fcd4745b27c4a653a06951,44ffa24aefaabb34ca2b8da02a16655c,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Partial,1,N/A,Test
5f19965885041882154e82c3de35246,53471f546f91567ea0eaf7021b39bc3a,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
5f7a5cdfb2de4d931d8cf25a2698993,6b1d3eb42b50edc3808d323b1c7ef17c,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
5f99c0d46190a2852d1b6fcd9af2a2ec,a2329a73755ed2d1e833a9d59435fd1f,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
5fbf5a6d979e703da05be8649f2e655,88e907426c6ddbcd76751e77e696ca09,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
5ff58b764ae05a6e7658338a12bdcdd,c62cdbbf344b9a961161dd5051e6281d,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
6015404bd51612f0f7ba6874875d46c,821cf3914d21a33bd66a13e23c62c58e,N,N,Interspersed,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
6029414ed9d2f98e3010a5308d1a5491,02d02fd0decb8b8d0dfa37553681b397,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
6070ecfa7778e48fbf8bc47d6e67dcd,d01817a95198cd257f97ce98b745bddc,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
6089c24dfe28ce411ffad62e727c34,9ddde469be6e31be22170e91ab527a98,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Partial,3,N/A,Test
60ab6f43165bbb964278e11c4d372,d017dd4fa5f70a2c21461d64276e4e58,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
6117be3c417cbf9921152e5c3536285,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
6128ca488d58af24f194326b874a736,d01a09edf589acef982e36ed93d41b18,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
6146f7f89edcefcd3de1113cc44a6cf,01805636e0c0d4c53f52c1944dd4c6af,N,N,N,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Test
615044be6b8d30fbc3f82436cada2f6,394410848002179089b2bc7471b3b732,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
6168aa452860a29a2a38f5363c43698,7de830fe2820e882bd9cc9cc6ceac8aa,N,N,N,Non-English,None,Ev104,Parade,Positive,Full,3,N/A,Training
619763695a9561e0c75348a575736a6d,12e3cac3cecbca2cb41e3540f547fb09,N,N,N,Non-English,None,Ev108,Person_Landing_a_Fish,Positive,Full,2.33,N/A,Test
61dcd791be5fc8a51efa496bc7d22d3,b623af9127808aeac5189aa6519cfd85,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,1,N/A,Test
61e03baff062bcc264d658c13038ea5,4cb75122b0edc712770175d44a582366,Y,Y,N,English,English,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Training
624e52a9a22d4465d2764855fc9e3d5,384e16b78d8fa2dde8fdcfbcca8ca066,N,N,N,Non-English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
626723f6ea32fa4afd7d45692bbedba,c62cdbbf344b9a961161dd5051e6281d,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
627422b53f62a9dd4cde72c55d17e,b1fd904e7e70c0f4f0e1415f00dfe9a5,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
62b49176dd6c954af942628affc36da,1e8126e8027bb40421ce4defc8dd1620,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
62c1b920a5cadee58aec0426c928eb4,1f137d14aee6c7b2cbe6f4d35026a97d,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
62e5e21f1623696ec720c16ea13dea,dc4cff1366912fcf9ae1ea6f39d57d4a,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
63216040bc676e295256073fa72,507468eaa88ee19964476b2c054ebcdf,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,2,N/A,Training
633c60cb6fc8a7b3fbfcf2373b66418,f1ad341d5cc980bc030a1b58582159f4,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,2.67,N/A,Training
63497271a4c828a24a6481d4487aa781,4b1c71cf21691f754f2e39027c76f35d,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
637afde09ae38aced160383a16f84a9,9b5cbf006f7ba3937f7d489d17c8092f,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
6386e18bffe7856fa31a11c47a78d1e1,87cdbfb71143b380fae3a6f6a6538c6d,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
638df89dbe2bbac776ec262d712912,aa13af827dc8e36b9d8679610e678e71,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
63e9a1e76925a123cc9e0d190a657,f1ad341d5cc980bc030a1b58582159f4,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
64405a889c2b6193a7dcb58eebef50,763962aeafaa65fd9c1e2aa5b28269a7,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Test
646f18516effee4421f688a034497d3d,11e04b6f5fdc51d561e3b2254a818713,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
6493c5c4bfef2dd48a294a58987bec,d35152be9a9768eaf94aa6ce513ff59f,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,2.5,N/A,Training
6499ef4de6a1bac956d1474099ed909a,6fd56928850f06ce0757443970ad70f3,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Test
64b3c8324db72b582d6cbc9f2af532cf,60db5b4b9c0494c7d76a4ff7ba0c03d1,N,N,N,None,None,Ev110,Working_on_a_Woodworking_Project,Positive,Partial,2,N/A,Training
64d2eea8bbaa8056e73db15e0f1255,d03afcece5625112f9cc5f8ea4c58acc,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
651e1065c559c7740851ed29670eec3,46705506913da960e3a52bc22adf8cbd,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
657a71f6f1e050fc8f2cc3be6bae395,18b9b0c46e00443fa09d6c723efe1d51,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,2.33,N/A,Test
657ded37d3fe7db9c2f9bc5cde7ca42,678c08353705960038d2ecdf92ef8ae7,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
65866871e5974465ba03c48f5fd357,8087c1ee2ca7790f3e1c3d716986a9f7,N,N,Overlaid,None,None,Ev110,Working_on_a_Woodworking_Project,Positive,Partial,1.5,N/A,Test
658ef2c6b6aada44bc107925ded641ad,f9e30b8aafe62572b4c938a94d343442,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
65cda3c342da1c21637826fb11ec8e,a274e76be7f81613b2c5eaf8126a8490,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,1.33,N/A,Test
65e96334b5d518bf321f92e09825279,19c7d604c513beeb4f478ae4f5ada51a,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,1.33,N/A,Test
65f3c7f698ad909b6b17525630ee206d,b1fd904e7e70c0f4f0e1415f00dfe9a5,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
665f38eaed9cc9574f583e23c0174a81,f69642b09ef77d534cd74d5c062f63c1,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
6687928be4c1ca3663f81d62fd574ab,31c874b93e18ab3aa3de1ef482ac1bf1,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.33,N/A,Training
668954cadcfa8fd68127efb2b7325e,a6aab6b4062c12a52a17871de8929b03,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
669fc6a92e6dd79679ad5d6f66d9c675,103fa5a17822b39ced5bdc6afefa4f99,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
66a88e53b606c90bc93415181fef1a8,de40aa7bb03fe8d90aafb6cd0605e26a,N,N,N,Italian,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Test
66fcdaa8bf32af7beb65f96e567e69,ee1a10d1eb6c02049529fbd73d8ef159,N,N,N,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Training
6718f533535ec967c6aa16f6ba5f2b,b0d4cf249c54dd1c35e35e8749aff2c0,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
67b28e23409bdda1c14ec07877ea4f14,af3fa540519db08760680e462014216d,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
67b749f41f79894a7476ded8dd981f,a095fdb48748ec6c40d3ce0e5c5223cd,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
67be189d4f56e4f1343cfa867a9d57,8867ae8c685124fc2454393dc63b65a5,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
67bf6deb3248ed38702a72d2e3baf13,7d1594862ff53038d46b42cea7c72b91,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
67f9a97c912a625146cd31cf77ef82,bea7004deddfe6f584838331ced51cb1,N,Y,Overlaid,English,English,Ev101,Birthday_Party,Positive,Full,2.67,N/A,Training
68446d6a12247edb44b36fbfc4bf6a,ba9042e2c531e654d7d1d15e57d38526,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
6894048f976bfd34edde5d41c5c50c7,c021e8cda2ef1d0f54b38cefc47aa8d8,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
68a5a57d4e0a2398e1c34e0922b7f2,222380509bdb1bb25aa8318b514de3fc,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
68baea45df106321fa1d98a129ce3f8d,6edb885d30b1bee053c745dec84edee1,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
68d5cc1dd60d485821f277a79cbdba,3b2a664cf14995d496250bd15a764207,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
68f9f1ed9c9f40119392830c5a50,08fc8c64a17b1fc6bc60339b97260459,N,Y,N,English,English,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Training
691b2532cb318e8ef9bfac6a91a8b5,d9f56ac551651815ac751fd86747ef1e,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
692e6fe6a11f69e060c21380d013d243,4784aa6c3287c07a1228d29c32d6bee9,N,Y,Overlaid,English,English,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
69379736442d93ad224633a585c34dc0,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1,N/A,Training
69582182c832d39bbf03371ec92357,1a1e34cdc75d2d5284b37ef22dd8d944,Y,Y,Score_Only,None,English,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
6961b3e15ae676a5ad0303a2f39efb,88fd379723399f8e77f631d9b8b169cc,N,N,N,Non-English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Training
698ff36e923077917e334fc983fbc216,44a282c8edd52434d0766554b88c85c7,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2,N/A,Test
69e2e39994f1926b870a83999597b0,08fc8c64a17b1fc6bc60339b97260459,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Training
6a316b742c5ef3bd4a5a92b77b75ad6,59ed44597c68f0cb2a0ca21f5b729197,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
6a351fd21b852b6f5447fa79c58027b,bb2ce2b5c364ed29ac151d56cddf4a08,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Test
6a6ff0d6d8bd6488eba3be951f96c8,f87e9cf01d20a4f50bf912fa2f3d0602,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,2.67,N/A,Test
6ac2cd16d283fe8a72b1d3ca9ab4d60,0280582f9dd173ee1b0a4da9f738b850,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
6ac3903afb63fd7e792a3f57a8f7b5d,362eadf2090a1538c25b361886762bd9,N,N,N,Non-English,None,Ev104,Parade,Positive,Full,3,N/A,Test
6ad6bc7a1333b4752added3a687d554,5b0544d4a3a73d2fa2b461b10ab6aec0,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Training
6ad895628a40f2e32ce55c4d8075dd,79330fae2f35591c8810c615ae2c3e88,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
6ae3720e5782a2c9183ae59ed9b1f66,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
6b384795776a6da5599ce98f6f938170,4e28f5e4b589dd1d7fb043d339948f52,N,N,N,English,None,Ev101,Birthday_Party,Positive,Partial,1,N/A,Test
6b45d582186258683f6890bc1e87d52,7d1594862ff53038d46b42cea7c72b91,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,2.67,N/A,Test
6b59f194ffc26b797be5decb2737b9d,2c774fb3bf715c176aacd881537dddf9,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
6b5d8dc0463eb2f446d88bb0605e63c3,b06034d190d044d4133a52ed10e89720,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,2.67,N/A,Training
6bc8fbce16b94a0251de423fd95d2,7d1594862ff53038d46b42cea7c72b91,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
6bcc1a62d9451662f5a1e6163293357,5512bda3bcc87228563c9e52b4ef062d,N,N,N,Non-English,None,Ev102,Flash_Mob,Positive,Full,1.33,N/A,Test
6bd5c478db1565b742e25d13d72bd5d1,d7846e4fa1b25728035ed47cadde4a60,N,N,N,Non-English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
6c23d7c56de6f2f9cc6478fd9345839,3eb84dfd710cf1f991eb4c4f14c611e4,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.33,N/A,Training
6c5aea99486ada6cabea9cd3d6536bdd,45b44b2c3edb96a160c657de786c2370,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
6c8c4f6c78ff185471bc8aa31fd6371,18a6833911f621dc67cdf6213f84c046,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Training
6c8f78f41f489fe6963cbe4815bdbada,98dd443eff6a9ff9f729d86cb9479c50,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
6c97d0f88c29b4845daee32b2afa693a,909f230ea17374f96152943872b2d3a4,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
6caf7d6230e8de5c05849ffade6b,f061adf805749bf91503834ca9ae2286,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
6cb8c6c4bae7c5e35815bd153ae0a2,503b35042c9e98763364b7f9ef55c649,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
6cb9f0c14d540918ed6e257622dd688,84ddd54735a2e7f7f0bd8b36577486f3,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
6cd44addd9352564bef184e1bfe238,f2657a4ac9b26af20a23913f9c86c625,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Training
6cfd1ceb8ce7bf7570986f6d3314266,dfc153b4e5892bac77ee7e788cf6afaa,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
6d18fb4797cfae91a92499566f81a0d8,92abe5023260398de6ea28c56fae1e97,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
6d20a1e88bcd7e9505b7c9e59fa3021,11588cba8e547bf3cb44c8023abceffd,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,1.33,N/A,Training
6d70837f12b29c1a029791edd436797,11b37fec5666427533da04567274bfa4,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
6d7baa1e66522d9a691e7df94014f498,219e0365f5a2c0d0860b992808cfdbd8,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
6de3904f1f9f8de282afd97cf9abc016,4a08cc7880c6a88470594de48ec0f261,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
6dfccc59bf7e26aa773381bfdbdf38,f71495fbecc344fd06af6795a2d11a60,N,N,N,English,None,Ev104,Parade,Positive,Full,2.33,N/A,Test
6e1ede7a264b679de3ac71cb57596de,38f01867c9b79636a540c8745bc76a27,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2,N/A,Training
6e300ce862db49a5fb84e6b7ef5e4f4,e61ff3fbe08198e95c6d045be31fbe0e,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
6e34e9eaad57c5f8b23521ea1698736b,7d305b9ece989f2cbaa05244eea4f68b,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,1.5,N/A,Training
6e6af67969f15b9bd5ae631ed213fe,da422a005817a4aac9d0995ab54673d3,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,1,N/A,Training
6e7526d61de4771da58f23a38d75340,cf9c5eb2f2ae61c8ff56fa9d832c1c04,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
6ea894d15eafad35197251f4fa150bf,0e1aede2906533289aec3a9d77a24c93,N,Y,N,English,English,Ev101,Birthday_Party,Positive,Full,2,N/A,Test
6eb5faf6a4f1f4deed345ebe51e39b26,a7af585c1049c214f6d53bf36a7120e2,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,2.33,N/A,Training
6ebde3eef2108fa123ff53391d34c9e3,7d1594862ff53038d46b42cea7c72b91,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
6f304931e6a0b1b5ce9894813a115a6,9f4c8683da31d0d01a6bbb97d286cf18,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
6f50b8dbd09c3475199875b72986e21,02d02fd0decb8b8d0dfa37553681b397,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
6f80241196928d34784aefa60dfbf25,57e35c57bf9655838f77e9e55e11029b,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Training
6fcbaebd8a65137c8bd9d3da94f2bbf3,2cee1fd87623e10b55e706ed3786834a,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
6ff5bd2244c457f280cddeded6c062c,43f4be9a348ae08a399123dc681a8e84,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
6ffa215e1bbd8f96699e4ab9c9f284,233d692b84c0c0238bab1328424af07c,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
705ca0da4c737f84741ce94408c9a79,e5273349ce18311b7b5101b066aa891e,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
705da67a89188ea79c09141ca58d4f,f96dda632a53702f38de2b9336a58fd6,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
706e6466ccac7d7734652117ae924d34,cc46b33ecb3747a7b1795acf6ca7bb3d,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
70803990404e5275893661caede9e6a,9ec6559436f1d70bbaa8c0f8913aca2d,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
70b3f84d641ecce4838e1fda3b38916f,03f3dbf060df294eba5b0fb722afaafa,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
70ba5719187671ef8fd774331e60293b,e0ec7faef60fb5f7188332d21bc55b63,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Partial,2,N/A,Training
70e0c25f622a314cc22bcc43d66c375f,3a7ef365423da2f114d2979e4e948c96,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
70eace21a41edc1d48b3eabef41ba9eb,1c2563ba1bf2e13764b9ea67dfc2e689,N,N,N,Non-English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
7110f0e9243aae691054859ae7cc4012,e73dae497bfdfbd4bb5fe600af743d03,N,N,N,Spanish,None,Ev104,Parade,Positive,Full,3,N/A,Test
711eefd128041e72b873f3f0fc9c4f,215638d8f4056fdcb1adfe6c337a0ab9,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
712bd9ac65765d677e862a3d39bed2b,9038de11a4005c60a37583a1b98cc642,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Test
712f852b7d927218de5c261718ac92f5,38f01867c9b79636a540c8745bc76a27,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
717a7891d387d79cde9f1476bfa4148,9b5cbf006f7ba3937f7d489d17c8092f,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
717b479497c85a58c3528825ccf8f14,58fdd833d642517dcbdbb4b9b6037cd6,N,N,N,Mandarin,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
717ec6e5a23ce5cbb2ced125b786c7c,1cd718678ce0ea8ec4c1714cac9face9,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,2.67,N/A,Training
718e5249874d1794e36684ebdb237,46cfcba98f796fa1f6c0294c70cf535e,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
71a1fce8559b9a5d55e65ded1b320f6,3318f0a3f4223c46bad24b040592bc83,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,1,N/A,Test
71ab30c027a1c022d54baf171de26946,2975325888e36528f2322d44bc55d48a,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
71ac7f60a075cfd1ac5150c9cf719c9d,ab3d6577b9aa6e391878d976eee87b16,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
71d7cb2c7ac9a779f92d9777e6a847,9fc0a2ea607f120cba456197109de65b,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
71e4ff4b217054cd93434b4634aa80,92ff42fd6de6a4af5f6315e7d22c8456,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.67,N/A,Training
